angle,t_count_x,t_count_2x,len_x,len_2x
-4.6629999999999999e-07,122,118,196,177
-4.672e-07,118,120,169,175
-4.6810000000000002e-07,120,120,179,175
-4.6899999999999998e-07,122,120,184,175
-4.6989999999999999e-07,118,120,180,175
-4.7080000000000001e-07,118,120,178,175
-4.7169999999999997e-07,122,120,187,175
-4.7259999999999998e-07,118,120,179,175
-4.735e-07,122,120,177,175
-4.7440000000000001e-07,120,120,188,175
-4.7529999999999997e-07,120,120,186,175
-4.7619999999999999e-07,120,120,184,183
-4.7709999999999995e-07,120,120,180,183
-4.7800000000000002e-07,120,120,185,183
-4.7889999999999998e-07,122,120,174,183
-4.7979999999999994e-07,118,120,177,183
-4.8070000000000001e-07,122,118,182,177
-4.8159999999999997e-07,122,118,184,177
-4.8250000000000004e-07,118,118,176,177
-4.834e-07,122,118,177,177
-4.8429999999999996e-07,122,118,180,177
-4.8520000000000003e-07,120,118,187,177
-4.8609999999999999e-07,120,118,186,177
-4.8699999999999995e-07,122,118,192,177
-4.8790000000000002e-07,118,118,179,177
-4.8879999999999998e-07,120,118,184,177
-4.8969999999999994e-07,122,118,183,177
-4.9060000000000001e-07,122,120,189,175
-4.9149999999999997e-07,122,120,188,175
-4.9240000000000004e-07,118,120,178,175
-4.933e-07,116,120,171,175
-4.9419999999999997e-07,118,120,179,175
-4.9510000000000003e-07,118,122,187,182
-4.9599999999999999e-07,118,122,176,182
-4.9689999999999996e-07,122,122,196,182
-4.9780000000000002e-07,120,122,186,182
-4.9869999999999999e-07,118,122,183,182
-4.9959999999999995e-07,122,122,181,182
-5.0050000000000001e-07,120,112,177,173
-5.0139999999999998e-07,118,112,184,173
-5.0230000000000004e-07,118,112,184,173
-5.0320000000000001e-07,120,112,182,173
-5.0409999999999997e-07,118,112,178,173
-5.0500000000000004e-07,118,112,181,173
-5.059e-07,122,110,184,171
-5.0679999999999996e-07,120,110,186,171
-5.0770000000000003e-07,114,110,171,171
-5.0859999999999999e-07,118,108,181,161
-5.0949999999999995e-07,120,108,184,161
-5.1040000000000002e-07,118,108,178,161
-5.1129999999999998e-07,120,108,179,161
-5.1219999999999994e-07,122,108,183,161
-5.1310000000000001e-07,120,108,181,161
-5.1399999999999997e-07,122,108,179,161
-5.1490000000000004e-07,120,108,189,161
-5.158e-07,118,108,178,161
-5.1669999999999996e-07,120,108,173,161
-5.1760000000000003e-07,120,108,176,161
-5.1849999999999999e-07,116,108,188,161
-5.1939999999999995e-07,122,112,189,165
-5.2030000000000002e-07,122,112,180,165
-5.2119999999999998e-07,120,112,185,165
-5.2209999999999994e-07,120,112,185,165
-5.2300000000000001e-07,114,112,177,165
-5.2389999999999997e-07,120,112,177,165
-5.2480000000000004e-07,122,112,183,165
-5.257e-07,120,112,183,165
-5.2659999999999996e-07,122,110,184,161
-5.2750000000000003e-07,120,110,182,161
-5.2839999999999999e-07,116,110,162,161
-5.2929999999999996e-07,122,110,185,161
-5.3020000000000002e-07,118,110,186,161
-5.3109999999999998e-07,118,110,176,161
-5.3199999999999995e-07,118,110,174,161
-5.3290000000000001e-07,120,110,175,161
-5.3379999999999998e-07,122,110,189,161
-5.3470000000000004e-07,120,110,194,161
-5.356e-07,120,110,189,161
-5.3649999999999997e-07,120,110,190,161
-5.3740000000000003e-07,122,108,191,164
-5.383e-07,122,108,189,164
-5.3919999999999996e-07,120,108,178,164
-5.4010000000000003e-07,116,108,175,164
-5.4099999999999999e-07,120,108,185,164
-5.4189999999999995e-07,122,108,185,164
-5.4280000000000002e-07,120,108,182,164
-5.4369999999999998e-07,122,108,181,164
-5.4459999999999994e-07,120,112,177,161
-5.4550000000000001e-07,122,112,186,161
-5.4639999999999997e-07,116,112,171,161
-5.4730000000000004e-07,120,112,177,161
-5.482e-07,120,112,173,161
-5.4909999999999996e-07,118,112,171,161
-5.5000000000000003e-07,122,112,179,161
-5.5089999999999999e-07,114,112,175,161
-5.5179999999999995e-07,122,112,178,161
-5.5270000000000002e-07,120,112,186,161
-5.5359999999999998e-07,122,112,187,161
-5.5449999999999994e-07,120,112,180,161
-5.5540000000000001e-07,114,110,171,172
-5.5629999999999997e-07,118,110,181,172
-5.5720000000000004e-07,116,110,178,172
-5.581e-07,122,110,182,172
-5.5899999999999996e-07,120,110,178,172
-5.5990000000000003e-07,120,110,184,172
-5.6079999999999999e-07,122,110,191,172
-5.6169999999999995e-07,120,110,169,172
-5.6260000000000002e-07,120,110,181,169
-5.6349999999999998e-07,120,110,184,169
-5.6439999999999995e-07,118,110,176,169
-5.6530000000000001e-07,122,110,183,169
-5.6619999999999997e-07,118,110,174,169
-5.6710000000000004e-07,120,110,183,169
-5.68e-07,118,110,188,169
-5.6889999999999997e-07,116,110,178,169
-5.6980000000000003e-07,118,110,186,169
-5.707e-07,120,110,181,169
-5.7159999999999996e-07,120,110,177,169
-5.7250000000000002e-07,118,110,178,169
-5.7339999999999999e-07,116,112,177,168
-5.7429999999999995e-07,122,112,184,168
-5.7520000000000002e-07,120,112,193,168
-5.7609999999999998e-07,120,112,177,168
-5.7700000000000004e-07,122,112,181,168
-5.7790000000000001e-07,120,112,173,168
-5.7879999999999997e-07,120,112,185,168
-5.7970000000000004e-07,122,112,190,168
-5.806e-07,118,110,186,174
-5.8149999999999996e-07,114,110,169,174
-5.8240000000000003e-07,122,110,191,174
-5.8329999999999999e-07,120,110,183,174
-5.8419999999999995e-07,122,110,181,174
-5.8510000000000002e-07,120,110,188,174
-5.8599999999999998e-07,120,110,187,174
-5.8689999999999994e-07,122,110,184,174
-5.8780000000000001e-07,120,110,178,174
-5.8869999999999997e-07,120,110,180,174
-5.8960000000000004e-07,122,110,182,174
-5.905e-07,120,110,189,174
-5.9139999999999996e-07,120,110,187,174
-5.9230000000000003e-07,118,110,180,164
-5.9319999999999999e-07,120,110,191,164
-5.9409999999999995e-07,120,110,182,164
-5.9500000000000002e-07,122,110,166,164
-5.9589999999999998e-07,120,110,169,164
-5.9679999999999994e-07,122,110,188,164
-5.9770000000000001e-07,122,108,186,159
-5.9859999999999997e-07,118,108,190,159
-5.9950000000000004e-07,122,108,180,159
-6.004e-07,122,108,184,159
-6.0129999999999996e-07,116,108,175,159
-6.0220000000000003e-07,118,108,181,159
-6.0309999999999999e-07,120,108,184,159
-6.0399999999999996e-07,120,108,183,159
-6.0490000000000002e-07,118,108,177,159
-6.0579999999999999e-07,122,108,189,159
-6.0669999999999995e-07,118,108,179,159
-6.0760000000000001e-07,122,108,189,159
-6.0849999999999998e-07,120,108,181,159
-6.0940000000000004e-07,122,108,191,159
-6.1030000000000001e-07,120,112,181,172
-6.1119999999999997e-07,122,112,181,172
-6.1210000000000003e-07,118,112,174,172
-6.13e-07,120,112,185,172
-6.1389999999999996e-07,118,112,171,172
-6.1480000000000003e-07,120,112,187,172
-6.1569999999999999e-07,120,112,185,172
-6.1659999999999995e-07,116,112,171,172
-6.1750000000000002e-07,120,112,175,172
-6.1839999999999998e-07,120,112,180,172
-6.1929999999999994e-07,122,112,183,172
-6.2020000000000001e-07,118,112,174,172
-6.2109999999999997e-07,120,112,174,172
-6.2200000000000004e-07,122,112,190,172
-6.229e-07,120,112,188,172
-6.2379999999999996e-07,118,112,180,172
-6.2470000000000003e-07,122,112,187,172
-6.2559999999999999e-07,118,112,177,172
-6.2649999999999995e-07,118,112,177,172
-6.2740000000000002e-07,120,112,182,172
-6.2829999999999998e-07,120,112,168,173
-6.2919999999999994e-07,120,112,183,173
-6.3010000000000001e-07,120,112,181,173
-6.3099999999999997e-07,120,112,183,173
-6.3190000000000004e-07,118,112,179,173
-6.328e-07,120,112,184,173
-6.3369999999999996e-07,120,114,183,165
-6.3460000000000003e-07,122,114,189,165
-6.3549999999999999e-07,120,114,175,165
-6.3639999999999995e-07,122,114,194,165
-6.3730000000000002e-07,122,114,188,165
-6.3819999999999998e-07,122,114,177,165
-6.3909999999999995e-07,120,114,188,165
-6.4000000000000001e-07,122,114,185,165
-6.4089999999999998e-07,120,114,176,165
-6.4180000000000004e-07,120,114,183,165
-6.427e-07,120,114,181,165
-6.4359999999999997e-07,114,114,170,165
-6.4450000000000003e-07,118,114,181,165
-6.454e-07,120,114,176,165
-6.4629999999999996e-07,120,108,191,173
-6.4720000000000002e-07,120,112,182,181
-6.4809999999999999e-07,120,112,176,181
-6.4899999999999995e-07,114,112,178,181
-6.4990000000000002e-07,122,112,186,181
-6.5079999999999998e-07,120,112,186,181
-6.5169999999999994e-07,118,112,187,181
-6.5260000000000001e-07,122,112,203,181
-6.5349999999999997e-07,120,112,181,181
-6.5440000000000004e-07,118,112,182,181
-6.553e-07,122,112,194,181
-6.5619999999999996e-07,118,112,177,181
-6.5710000000000003e-07,118,112,182,181
-6.5799999999999999e-07,120,112,178,181
-6.5889999999999995e-07,120,112,173,181
-6.5980000000000002e-07,116,110,183,176
-6.6069999999999998e-07,120,110,182,176
-6.6159999999999994e-07,118,110,178,176
-6.6250000000000001e-07,120,110,181,176
-6.6339999999999997e-07,120,110,173,176
-6.6430000000000004e-07,120,110,181,176
-6.652e-07,122,110,173,169
-6.6609999999999996e-07,120,110,180,169
-6.6700000000000003e-07,122,110,186,169
-6.6789999999999999e-07,118,110,184,169
-6.6879999999999995e-07,118,110,174,169
-6.6970000000000002e-07,120,110,180,169
-6.7059999999999998e-07,120,110,181,169
-6.7149999999999994e-07,120,110,181,169
-6.7240000000000001e-07,116,110,166,169
-6.7329999999999997e-07,118,110,176,169
-6.7420000000000004e-07,120,110,188,169
-6.751e-07,122,110,181,169
-6.7599999999999997e-07,120,110,179,169
-6.7690000000000003e-07,120,110,188,169
-6.7779999999999999e-07,120,110,183,165
-6.7869999999999996e-07,122,110,193,165
-6.7960000000000002e-07,122,110,186,165
-6.8049999999999999e-07,118,110,184,165
-6.8139999999999995e-07,120,110,184,165
-6.8230000000000001e-07,122,112,181,165
-6.8319999999999998e-07,120,112,179,165
-6.8410000000000004e-07,122,112,181,165
-6.8500000000000001e-07,122,112,171,165
-6.8589999999999997e-07,122,112,171,165
-6.8680000000000004e-07,122,112,178,165
-6.877e-07,122,112,190,165
-6.8859999999999996e-07,120,112,179,165
-6.8950000000000003e-07,120,112,180,165
-6.9039999999999999e-07,116,112,181,165
-6.9129999999999995e-07,118,112,176,165
-6.9220000000000002e-07,120,112,185,165
-6.9309999999999998e-07,118,112,182,165
-6.9399999999999994e-07,122,112,184,165
-6.9490000000000001e-07,122,112,177,165
-6.9579999999999997e-07,118,112,181,165
-6.9670000000000004e-07,118,112,176,172
-6.976e-07,120,112,175,172
-6.9849999999999996e-07,122,112,188,172
-6.9940000000000003e-07,116,112,174,172
-7.0029999999999999e-07,118,108,177,163
-7.0119999999999995e-07,118,108,182,163
-7.0210000000000002e-07,122,108,180,163
-7.0299999999999998e-07,122,108,180,163
-7.0389999999999994e-07,122,108,187,163
-7.0480000000000001e-07,116,108,167,163
-7.0569999999999997e-07,118,108,180,163
-7.0660000000000004e-07,118,108,182,163
-7.075e-07,122,108,190,163
-7.0839999999999996e-07,122,108,182,163
-7.0930000000000003e-07,122,108,185,163
-7.1019999999999999e-07,120,108,189,163
-7.1109999999999996e-07,118,108,188,163
-7.1200000000000002e-07,120,108,185,163
-7.1289999999999998e-07,118,108,178,163
-7.1379999999999995e-07,120,108,178,163
-7.1470000000000001e-07,116,112,178,163
-7.1559999999999998e-07,118,112,179,163
-7.1650000000000004e-07,122,112,179,163
-7.1740000000000001e-07,116,112,176,163
-7.1829999999999997e-07,122,110,186,165
-7.1920000000000003e-07,120,110,182,165
-7.201e-07,118,110,184,165
-7.2099999999999996e-07,120,110,187,165
-7.2190000000000003e-07,118,110,188,165
-7.2279999999999999e-07,116,110,165,165
-7.2369999999999995e-07,116,110,177,165
-7.2460000000000002e-07,120,110,188,165
-7.2549999999999998e-07,122,110,185,165
-7.2639999999999994e-07,122,110,181,165
-7.2730000000000001e-07,118,110,179,165
-7.2819999999999997e-07,118,110,184,165
-7.2910000000000004e-07,120,110,188,165
-7.3e-07,120,110,173,165
-7.3089999999999996e-07,120,110,180,165
-7.3180000000000003e-07,118,110,188,165
-7.3269999999999999e-07,116,110,173,170
-7.3359999999999995e-07,120,110,184,170
-7.3450000000000002e-07,122,110,182,170
-7.3539999999999998e-07,122,110,187,170
-7.3629999999999994e-07,120,108,169,160
-7.3720000000000001e-07,122,108,182,160
-7.3809999999999997e-07,122,108,182,160
-7.3900000000000004e-07,118,108,183,160
-7.399e-07,120,108,183,160
-7.4079999999999996e-07,118,108,189,160
-7.4170000000000003e-07,120,108,185,160
-7.4259999999999999e-07,120,108,183,160
-7.4349999999999995e-07,118,108,173,160
-7.4440000000000002e-07,122,108,182,160
-7.4529999999999998e-07,120,108,179,160
-7.4619999999999995e-07,118,108,180,160
-7.4710000000000001e-07,120,108,178,160
-7.4799999999999997e-07,120,108,176,160
-7.4890000000000004e-07,122,108,183,160
-7.498e-07,122,108,191,160
-7.5069999999999997e-07,120,110,177,171
-7.5160000000000003e-07,120,110,183,171
-7.525e-07,120,110,176,171
-7.5339999999999996e-07,120,110,177,171
-7.5430000000000002e-07,120,110,174,162
-7.5519999999999999e-07,120,110,178,162
-7.5609999999999995e-07,120,110,184,162
-7.5700000000000002e-07,120,110,180,162
-7.5789999999999998e-07,122,110,185,162
-7.5879999999999994e-07,118,110,181,162
-7.5970000000000001e-07,120,110,189,162
-7.6059999999999997e-07,120,110,182,162
-7.6150000000000004e-07,122,110,189,162
-7.624e-07,122,110,183,162
-7.6329999999999996e-07,122,110,188,162
-7.6420000000000003e-07,122,110,180,162
-7.6509999999999999e-07,122,110,176,162
-7.6599999999999995e-07,118,110,181,162
-7.6690000000000002e-07,120,110,175,162
-7.6779999999999998e-07,120,110,176,162
-7.6869999999999994e-07,122,104,178,152
-7.6960000000000001e-07,118,104,178,152
-7.7049999999999997e-07,118,104,175,152
-7.7140000000000004e-07,118,112,175,166
-7.723e-07,122,112,186,166
-7.7319999999999996e-07,118,112,169,166
-7.7410000000000003e-07,120,112,177,166
-7.7499999999999999e-07,118,112,179,166
-7.7589999999999995e-07,122,112,181,166
-7.7680000000000002e-07,120,112,192,166
-7.7769999999999998e-07,120,112,186,166
-7.7859999999999994e-07,118,112,181,166
-7.7950000000000001e-07,120,112,182,166
-7.8039999999999997e-07,122,112,195,166
-7.8130000000000004e-07,120,112,180,166
-7.822e-07,120,112,175,166
-7.8309999999999996e-07,120,112,176,166
-7.8400000000000003e-07,120,112,184,166
-7.8489999999999999e-07,122,112,185,166
-7.8579999999999996e-07,122,112,191,166
-7.8670000000000002e-07,118,112,172,166
-7.8759999999999999e-07,122,110,184,167
-7.8849999999999995e-07,116,110,176,167
-7.8940000000000001e-07,120,110,183,167
-7.9029999999999998e-07,122,110,186,167
-7.9119999999999994e-07,122,110,167,167
-7.9210000000000001e-07,120,110,185,167
-7.9299999999999997e-07,120,110,178,167
-7.9390000000000003e-07,120,110,174,167
-7.948e-07,118,110,182,167
-7.9569999999999996e-07,120,110,190,167
-7.9660000000000003e-07,120,110,181,167
-7.9749999999999999e-07,120,110,186,167
-7.9839999999999995e-07,120,110,175,167
-7.9930000000000002e-07,118,110,170,167
-8.0019999999999998e-07,122,110,186,167
-8.0109999999999994e-07,122,106,187,155
-8.0200000000000001e-07,120,106,186,155
-8.0289999999999997e-07,122,110,193,171
-8.0380000000000004e-07,122,110,183,171
-8.047e-07,122,110,190,171
-8.0559999999999996e-07,116,110,170,171
-8.0650000000000003e-07,120,110,187,171
-8.0739999999999999e-07,118,110,169,171
-8.0829999999999995e-07,114,110,166,171
-8.0920000000000002e-07,116,110,168,171
-8.1009999999999998e-07,120,110,185,171
-8.1099999999999994e-07,120,110,176,171
-8.1190000000000001e-07,120,110,178,171
-8.1279999999999997e-07,120,110,180,171
-8.1370000000000004e-07,122,110,191,171
-8.146e-07,122,110,172,171
-8.1549999999999996e-07,122,110,187,171
-8.1640000000000003e-07,118,110,183,171
-8.1729999999999999e-07,122,110,178,171
-8.1819999999999995e-07,120,110,190,171
-8.1910000000000002e-07,118,110,174,169
-8.1999999999999998e-07,118,110,178,169
-8.2089999999999995e-07,122,112,189,172
-8.2180000000000001e-07,124,112,183,172
-8.2269999999999998e-07,120,112,187,172
-8.2360000000000004e-07,118,112,174,172
-8.245e-07,118,112,187,172
-8.2539999999999997e-07,118,112,184,172
-8.2630000000000003e-07,120,112,182,172
-8.272e-07,122,112,183,172
-8.2809999999999996e-07,120,112,180,172
-8.2900000000000002e-07,118,112,177,172
-8.2989999999999999e-07,122,112,189,172
-8.3079999999999995e-07,122,112,185,172
-8.3170000000000002e-07,122,112,179,172
-8.3259999999999998e-07,120,112,182,172
-8.3349999999999994e-07,122,112,183,172
-8.3440000000000001e-07,120,112,177,172
-8.3529999999999997e-07,118,112,183,172
-8.3620000000000004e-07,120,112,182,172
-8.371e-07,118,110,176,163
-8.3799999999999996e-07,122,110,182,163
-8.3890000000000003e-07,120,110,176,168
-8.3979999999999999e-07,120,110,184,168
-8.4069999999999995e-07,116,110,170,168
-8.4160000000000002e-07,118,110,177,168
-8.4249999999999998e-07,120,110,188,168
-8.4339999999999994e-07,122,110,191,168
-8.4430000000000001e-07,120,110,194,168
-8.4519999999999997e-07,120,110,191,168
-8.4610000000000004e-07,120,110,177,168
-8.47e-07,120,110,178,168
-8.4789999999999996e-07,122,110,191,168
-8.4880000000000003e-07,122,110,190,168
-8.4969999999999999e-07,122,110,185,168
-8.5059999999999995e-07,118,110,170,168
-8.5150000000000002e-07,122,110,186,168
-8.5239999999999998e-07,116,110,181,168
-8.5329999999999994e-07,120,110,176,168
-8.5420000000000001e-07,122,110,178,168
-8.5509999999999997e-07,122,108,185,160
-8.5600000000000004e-07,120,110,187,159
-8.569e-07,118,110,182,159
-8.5779999999999997e-07,122,110,175,159
-8.5870000000000003e-07,120,110,172,159
-8.5959999999999999e-07,120,110,172,159
-8.6049999999999996e-07,118,110,172,159
-8.6140000000000002e-07,120,110,168,159
-8.6229999999999999e-07,120,110,185,159
-8.6319999999999995e-07,118,110,173,159
-8.6410000000000002e-07,120,110,186,159
-8.6499999999999998e-07,122,110,183,159
-8.6589999999999994e-07,122,110,184,159
-8.6680000000000001e-07,120,110,178,159
-8.6769999999999997e-07,122,110,190,159
-8.6860000000000004e-07,120,110,179,159
-8.695e-07,122,110,197,159
-8.7039999999999996e-07,120,110,185,159
-8.7130000000000003e-07,120,110,179,159
-8.7219999999999999e-07,120,110,184,159
-8.7309999999999995e-07,118,110,175,159
-8.7400000000000002e-07,122,112,189,167
-8.7489999999999998e-07,122,112,185,167
-8.7579999999999994e-07,122,112,182,167
-8.7670000000000001e-07,120,112,186,167
-8.7759999999999997e-07,122,112,186,167
-8.7850000000000004e-07,118,112,183,167
-8.794e-07,120,112,174,167
-8.8029999999999996e-07,120,112,177,167
-8.8120000000000003e-07,118,112,180,167
-8.8209999999999999e-07,120,112,178,167
-8.8299999999999995e-07,122,112,184,167
-8.8390000000000002e-07,122,112,178,167
-8.8479999999999998e-07,122,112,190,167
-8.8569999999999994e-07,122,112,186,167
-8.8660000000000001e-07,122,112,193,167
-8.8749999999999997e-07,120,112,178,167
-8.8840000000000004e-07,120,112,186,167
-8.893e-07,120,112,182,167
-8.9019999999999996e-07,122,112,192,167
-8.9110000000000003e-07,118,112,183,167
-8.9199999999999999e-07,120,112,181,172
-8.9289999999999996e-07,122,112,179,172
-8.9380000000000002e-07,118,112,183,172
-8.9469999999999998e-07,122,112,192,172
-8.9559999999999995e-07,120,112,179,172
-8.9650000000000001e-07,120,112,172,172
-8.9739999999999998e-07,118,112,181,172
-8.9829999999999994e-07,120,112,183,172
-8.9920000000000001e-07,120,112,184,172
-9.0009999999999997e-07,120,112,185,172
-9.0100000000000003e-07,122,112,192,172
-9.019e-07,120,112,176,172
-9.0279999999999996e-07,120,112,195,172
-9.0370000000000003e-07,118,112,183,172
-9.0459999999999999e-07,120,112,180,172
-9.0549999999999995e-07,118,112,185,172
-9.0640000000000002e-07,118,112,173,172
-9.0729999999999998e-07,120,112,188,172
-9.0819999999999994e-07,120,112,185,172
-9.0910000000000001e-07,120,112,185,172
-9.0999999999999997e-07,122,112,185,170
-9.1090000000000004e-07,122,112,199,170
-9.118e-07,118,112,184,170
-9.1269999999999996e-07,120,112,181,170
-9.1360000000000003e-07,120,112,174,170
-9.1449999999999999e-07,120,112,189,170
-9.1539999999999995e-07,118,112,178,170
-9.1630000000000002e-07,116,112,171,170
-9.1719999999999998e-07,120,112,175,170
-9.1809999999999994e-07,120,112,177,170
-9.1900000000000001e-07,120,112,181,170
-9.1989999999999997e-07,122,112,178,170
-9.2080000000000004e-07,120,112,176,170
-9.217e-07,120,112,183,170
-9.2259999999999996e-07,118,112,177,170
-9.2350000000000003e-07,118,112,179,170
-9.2439999999999999e-07,122,112,187,170
-9.2529999999999995e-07,118,112,178,170
-9.2620000000000002e-07,120,112,190,170
-9.2709999999999998e-07,120,112,181,170
-9.2799999999999995e-07,118,108,177,164
-9.2890000000000001e-07,120,108,187,164
-9.2979999999999997e-07,120,108,188,164
-9.3070000000000004e-07,118,108,175,164
-9.316e-07,120,108,186,164
-9.3249999999999997e-07,116,108,173,164
-9.3340000000000003e-07,122,108,194,164
-9.343e-07,120,108,176,164
-9.3519999999999996e-07,120,108,186,164
-9.3610000000000002e-07,122,108,186,164
-9.3699999999999999e-07,120,108,170,164
-9.3789999999999995e-07,120,108,178,164
-9.3880000000000002e-07,118,108,177,164
-9.3969999999999998e-07,118,108,180,164
-9.4059999999999994e-07,120,112,185,162
-9.4150000000000001e-07,120,112,180,162
-9.4239999999999997e-07,120,112,175,162
-9.4330000000000004e-07,120,112,188,162
-9.442e-07,120,112,178,162
-9.4509999999999996e-07,122,112,183,162
-9.4600000000000003e-07,122,112,174,162
-9.4689999999999999e-07,122,112,180,162
-9.4779999999999995e-07,122,112,182,162
-9.4870000000000002e-07,122,112,185,162
-9.4959999999999998e-07,122,112,183,162
-9.5049999999999994e-07,122,112,184,162
-9.5140000000000001e-07,122,112,171,162
-9.5229999999999997e-07,118,112,180,162
-9.5320000000000004e-07,122,112,184,162
-9.5409999999999989e-07,120,112,175,162
-9.5499999999999996e-07,120,112,179,162
-9.5590000000000003e-07,120,112,183,162
-9.5679999999999989e-07,120,112,184,162
-9.5769999999999995e-07,118,112,179,162
-9.5860000000000002e-07,120,112,190,162
-9.5950000000000009e-07,118,112,174,162
-9.6039999999999994e-07,120,108,177,162
-9.6130000000000001e-07,122,108,185,162
-9.6220000000000008e-07,120,108,190,162
-9.6309999999999994e-07,120,108,175,162
-9.64e-07,122,108,188,162
-9.6490000000000007e-07,118,108,173,162
-9.6579999999999993e-07,120,108,182,162
-9.6669999999999999e-07,122,108,182,162
-9.6760000000000006e-07,122,108,191,162
-9.6849999999999992e-07,118,108,178,162
-9.6939999999999999e-07,118,108,173,162
-9.7030000000000005e-07,118,108,177,162
-9.7119999999999991e-07,118,108,184,162
-9.7209999999999998e-07,114,108,186,162
-9.7300000000000004e-07,120,108,178,162
-9.738999999999999e-07,120,108,178,162
-9.7479999999999997e-07,120,108,171,162
-9.7570000000000003e-07,118,108,172,162
-9.7659999999999989e-07,122,110,187,170
-9.7749999999999996e-07,120,110,187,170
-9.7840000000000003e-07,120,110,183,170
-9.7930000000000009e-07,120,110,184,170
-9.8019999999999995e-07,122,110,188,170
-9.8110000000000002e-07,122,110,184,170
-9.8200000000000008e-07,118,110,176,170
-9.8289999999999994e-07,118,110,185,170
-9.8380000000000001e-07,122,110,185,170
-9.8470000000000008e-07,120,110,175,170
-9.8559999999999993e-07,118,110,186,170
-9.865e-07,118,110,183,170
-9.8740000000000007e-07,118,110,176,170
-9.8829999999999992e-07,120,110,174,170
-9.8919999999999999e-07,120,110,170,170
-9.9010000000000006e-07,118,110,182,170
-9.9099999999999991e-07,122,110,185,170
-9.9189999999999998e-07,120,110,182,170
-9.9280000000000005e-07,122,110,187,170
-9.936999999999999e-07,118,110,179,170
-9.9459999999999997e-07,122,110,175,170
-9.9550000000000004e-07,122,110,187,170
-9.963999999999999e-07,122,108,181,159
-9.9729999999999996e-07,118,108,174,159
-9.9820000000000003e-07,120,108,187,159
-9.9909999999999989e-07,122,108,182,159
1e-08,136,128,209,202
1.009e-08,138,128,201,202
1.0180000000000001e-08,136,126,212,191
1.027e-08,136,126,207,191
1.036e-08,136,134,203,207
1.0450000000000001e-08,136,134,206,207
1.054e-08,136,134,204,209
1.063e-08,138,134,212,209
1.0719999999999999e-08,130,132,200,197
1.0810000000000001e-08,136,126,215,191
1.09e-08,130,126,202,191
1.0989999999999999e-08,138,126,208,191
1.1080000000000001e-08,128,134,204,214
1.117e-08,134,136,202,209
1.126e-08,136,136,202,209
1.1350000000000001e-08,132,136,195,209
1.144e-08,136,134,204,198
1.153e-08,138,136,213,208
1.1620000000000001e-08,132,136,202,208
1.171e-08,136,136,195,208
1.18e-08,136,136,198,209
1.1890000000000001e-08,134,128,196,189
1.198e-08,134,128,211,189
1.207e-08,134,128,207,189
1.2160000000000001e-08,132,134,197,199
1.2250000000000001e-08,124,124,195,185
1.234e-08,134,124,204,185
1.2429999999999999e-08,132,134,194,211
1.2520000000000001e-08,132,134,204,211
1.261e-08,136,134,210,193
1.27e-08,136,134,208,193
1.2790000000000001e-08,128,134,208,208
1.288e-08,136,134,210,208
1.297e-08,130,126,186,184
1.3060000000000001e-08,134,126,201,184
1.315e-08,136,130,204,198
1.324e-08,136,128,204,197
1.3330000000000001e-08,136,128,208,197
1.342e-08,134,128,209,197
1.351e-08,136,132,202,203
1.3599999999999999e-08,130,134,179,203
1.369e-08,134,134,195,203
1.378e-08,136,134,208,203
1.3869999999999999e-08,130,130,197,203
1.3960000000000001e-08,136,132,203,203
1.405e-08,134,132,208,203
1.414e-08,130,132,193,203
1.4230000000000001e-08,132,134,198,212
1.432e-08,132,134,195,190
1.441e-08,134,134,205,190
1.4500000000000001e-08,134,134,204,190
1.459e-08,134,134,208,195
1.468e-08,136,134,204,198
1.4770000000000001e-08,132,134,203,198
1.486e-08,134,134,205,198
1.4950000000000002e-08,132,134,200,210
1.5040000000000001e-08,126,128,200,180
1.513e-08,134,128,201,180
1.522e-08,136,128,206,180
1.5309999999999999e-08,134,132,199,187
1.5399999999999999e-08,136,128,203,193
1.5490000000000002e-08,134,128,197,193
1.5580000000000001e-08,134,128,200,193
1.5670000000000001e-08,138,132,210,209
1.576e-08,132,134,193,213
1.585e-08,136,134,201,213
1.5939999999999999e-08,132,134,203,213
1.6029999999999999e-08,130,132,203,195
1.6120000000000001e-08,136,132,217,190
1.6210000000000001e-08,136,132,208,190
1.63e-08,136,132,213,190
1.639e-08,138,136,210,213
1.6479999999999999e-08,136,136,202,213
1.6569999999999999e-08,132,136,197,213
1.6660000000000002e-08,134,136,204,213
1.6750000000000001e-08,134,132,198,200
1.6840000000000001e-08,134,132,209,200
1.693e-08,132,132,203,200
1.702e-08,136,132,196,200
1.7109999999999999e-08,132,134,197,192
1.7200000000000002e-08,136,134,219,192
1.7290000000000001e-08,134,134,203,192
1.7380000000000001e-08,132,134,192,192
1.747e-08,130,132,198,195
1.756e-08,132,132,208,195
1.7649999999999999e-08,132,132,188,195
1.7739999999999999e-08,132,132,200,195
1.7830000000000002e-08,132,128,198,188
1.7920000000000001e-08,134,128,194,188
1.801e-08,134,128,201,188
1.81e-08,136,134,208,202
1.8189999999999999e-08,130,134,191,202
1.8279999999999999e-08,136,134,208,202
1.8370000000000002e-08,132,134,202,202
1.8460000000000001e-08,130,126,195,181
1.8550000000000001e-08,132,126,192,181
1.864e-08,132,126,204,181
1.873e-08,132,126,203,181
1.8819999999999999e-08,136,128,206,200
1.8909999999999999e-08,134,128,202,200
1.9000000000000001e-08,130,128,197,200
